Querier,Cache log,Generation Time,Execution Time
Querier,Cache log,Generation Time,Execution Time
Querier,Cache log,Generation Time,Execution Time
16360,hit,0,5.372784
34679,hit,0,3.697324
14930,hit,0,4.631625
28878,miss,12.833196,5.541571
28490,hit,0,6.225951
16143,hit,0,6.664775
34912,hit,0,5.242008
29936,hit,0,4.028699
13572,miss,9.999258,4.866998
18306,hit,0,4.020421
3718,hit,0,4.129428
30720,hit,0,6.514866
29936,hit,0,3.644657
35796,hit,0,5.153074
1455,miss,12.960508,23.028889
28278,soft-hit,14.598016,79.24054
10287,miss,13.064856,5.604887
34679,soft-hit,15.77241,5.832829
20995,hit,0,8.667806
8830,hit,0,5.409107
10285,soft-hit,23.50972,6.432284
9189,hit,0,6.423739
13572,hit,0,5.047483
30720,hit,0,6.82502
6029,soft-hit,17.345631,6.177572
5706,hit,0,4.997054
34058,miss,17.328125,5.389117
2561,soft-hit,22.574824,6.463387
14451,soft-hit,18.183337,6.086796
17064,hit,0,4.513565
1455,hit,0,5.804547
16920,hit,0,5.374347
31418,hit,0,6.806832
18306,hit,0,5.811617
7069,soft-hit,18.563968,9.055303
9823,soft-hit,17.272855,8.381714
6367,hit,0,7.638029
29540,hit,0,4.024815
22979,hit,0,5.944059
10479,hit,0,5.103518
3718,hit,0,4.454695
19101,miss,13.767868,5.004697
35240,soft-hit,14.389087,6.127406
1160,hit,0,7.185976
30117,soft-hit,28.558819,7.837923
28490,hit,0,6.594608
8197,hit,0,5.212926
9746,hit,0,8.992305
14930,hit,0,5.867344
23540,miss,13.452266,11.443354
23203,miss,16.492649,6.315381
12487,hit,0,4.339743
21741,hit,0,4.951427
36371,miss,11.311103,11.605548
7366,hit,0,6.821392
31408,hit,0,5.591027
1912,soft-hit,17.246513,7.590411
20845,miss,17.153101,5.843901
1085,soft-hit,13.40172,5.273002
29072,hit,0,22.85688
13944,hit,0,13.504989
10455,miss,9.007948,4.461606
23791,miss,7.58678,3.274768
1912,hit,0,5.802505
20532,hit,0,5.686543
34772,hit,0,5.561399
16948,soft-hit,14.122823,5.19938
6556,soft-hit,18.296988,7.912516
13748,soft-hit,15.412856,6.85455
3822,soft-hit,13.605106,7.365321
26555,miss,8.56843,27.856115
27302,soft-hit,19.097365,6.809777
16360,hit,0,6.049288
1351,miss,8.657352,6.331937
9823,hit,0,9.276474
18784,hit,0,6.22365
5394,soft-hit,13.32835,5.362557
26718,hit,0,5.901992
2857,soft-hit,16.194976,14.219394
31264,soft-hit,13.071171,6.438767
17064,hit,0,5.119992
15538,hit,0,6.400589
17196,hit,0,4.89458
14813,soft-hit,13.644078,6.182546
27259,hit,0,6.371935
34772,hit,0,6.892013
14525,hit,0,5.673171
32774,miss,10.404401,6.596906
28878,hit,0,6.5852
5379,miss,18.234852,5.171463
12874,miss,14.282429,6.000371
34618,hit,0,19.480769
35470,soft-hit,15.441315,6.62534
29668,hit,0,5.940169
23400,hit,0,6.044702
1040,soft-hit,13.4038,5.842259
15538,hit,0,6.031558
29072,hit,0,6.31795
14996,hit,0,5.601172
28278,hit,0,84.303987
18784,hit,0,6.49553
4494,hit,0,6.305948
23203,hit,0,6.568295
15486,miss,20.208552,7.115389
7016,miss,21.858155,6.610137
1545,hit,0,7.300325
23978,hit,0,6.814708
29514,miss,18.63408,6.317431
12387,soft-hit,13.850576,26.739319
16143,hit,0,6.09764
29596,miss,10.123133,5.571369
14068,miss,13.480941,5.207992
29360,soft-hit,23.417466,34.037428
11315,soft-hit,18.885235,6.148862
26171,miss,20.748381,7.04957
23978,hit,0,5.996453
11135,hit,0,5.062291
5379,hit,0,5.325608
9163,hit,0,8.593474
22735,miss,13.954161,12.722747
21741,hit,0,5.034625
21741,hit,0,5.186075
26710,miss,19.996482,6.76346
16771,soft-hit,21.354725,5.981556
30250,soft-hit,17.463001,5.846668
14813,soft-hit,16.938311,5.717406
34397,hit,0,5.934686
21672,soft-hit,17.272873,5.575105
14525,hit,0,5.483562
30743,miss,18.190208,6.585083
3328,hit,0,5.242688
5706,hit,0,5.023182
35397,soft-hit,23.840869,7.076433
25223,soft-hit,24.249474,8.672946
1704,hit,0,22.550446
15814,hit,0,5.854471
11595,hit,0,7.902218
1995,soft-hit,14.793423,13.715642
7069,soft-hit,21.546288,12.449581
35756,soft-hit,19.196553,4.762572
7432,miss,8.384101,4.770946
16142,miss,7.756013,4.858107
30350,hit,0,2.953786
30250,hit,0,5.290066
23978,hit,0,5.028272
19101,hit,0,4.657472
27302,soft-hit,23.549048,6.865197
5997,hit,0,5.824934
25113,soft-hit,19.847243,8.322479
11282,hit,0,5.70038
21345,miss,15.594333,4.52404
10285,soft-hit,27.201531,5.917483
1766,miss,13.119824,4.997475
1581,soft-hit,13.038106,5.266316
26484,soft-hit,13.880245,5.642156
9823,hit,0,7.926388
14996,hit,0,5.182522
19719,soft-hit,37.525237,7.024311
23952,hit,0,4.735331
13353,miss,15.982936,5.585558
